"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","02 Jul 2005","4","92.32","3777.275"
"USEP","02 Jul 2005","5","86.85","3729.493"
"USEP","02 Jul 2005","6","85.79","3686.960"
"USEP","02 Jul 2005","7","85.48","3653.497"
"USEP","02 Jul 2005","8","85.47","3629.745"
"USEP","02 Jul 2005","9","85.40","3609.298"
"USEP","02 Jul 2005","10","85.41","3605.099"
"USEP","02 Jul 2005","11","85.41","3616.450"
"USEP","02 Jul 2005","12","85.47","3643.388"
"USEP","02 Jul 2005","13","85.79","3680.300"
"USEP","02 Jul 2005","14","92.31","3773.602"
"USEP","02 Jul 2005","15","85.81","3839.802"
"USEP","02 Jul 2005","16","92.65","3987.178"
"USEP","02 Jul 2005","17","99.32","4165.372"
"USEP","02 Jul 2005","18","129.19","4307.002"
"USEP","02 Jul 2005","19","100.92","4319.253"
"USEP","02 Jul 2005","20","107.05","4458.045"
"USEP","02 Jul 2005","21","102.03","4550.328"
"USEP","02 Jul 2005","22","89.78","4549.821"
"USEP","02 Jul 2005","23","90.81","4567.828"
"USEP","02 Jul 2005","24","88.80","4521.940"
"USEP","02 Jul 2005","25","99.60","4475.013"
"USEP","02 Jul 2005","26","97.87","4431.312"
"USEP","02 Jul 2005","27","95.85","4398.664"
"USEP","02 Jul 2005","28","96.91","4365.941"
"USEP","02 Jul 2005","29","90.86","4324.109"
"USEP","02 Jul 2005","30","90.87","4300.889"
"USEP","02 Jul 2005","31","100.93","4286.496"
"USEP","02 Jul 2005","32","101.97","4295.740"
"USEP","02 Jul 2005","33","96.95","4252.680"
"USEP","02 Jul 2005","34","86.84","4179.850"
"USEP","02 Jul 2005","35","85.03","4097.482"
"USEP","02 Jul 2005","36","85.03","4056.191"
"USEP","02 Jul 2005","37","85.02","4064.044"
"USEP","02 Jul 2005","38","85.84","4136.591"
"USEP","02 Jul 2005","39","85.86","4172.887"
"USEP","02 Jul 2005","40","88.72","4191.837"
"USEP","02 Jul 2005","41","88.74","4195.570"
"USEP","02 Jul 2005","42","89.75","4198.939"
"USEP","02 Jul 2005","43","86.85","4183.985"
"USEP","02 Jul 2005","44","85.11","4128.271"
"USEP","02 Jul 2005","45","85.05","4073.024"
"USEP","02 Jul 2005","46","84.55","4032.295"
"USEP","02 Jul 2005","47","89.07","3998.633"
"USEP","02 Jul 2005","48","92.05","3944.023"
"USEP","03 Jul 2005","1","119.78","3883.687"
"USEP","03 Jul 2005","2","100.81","3823.401"
"USEP","03 Jul 2005","3","93.83","3762.683"
"USEP","03 Jul 2005","4","87.85","3700.702"
"USEP","03 Jul 2005","5","85.80","3639.496"
"USEP","03 Jul 2005","6","92.13","3594.021"
"USEP","03 Jul 2005","7","85.82","3560.682"
"USEP","03 Jul 2005","8","86.77","3529.938"
"USEP","03 Jul 2005","9","85.80","3514.834"
"USEP","03 Jul 2005","10","85.77","3500.172"
"USEP","03 Jul 2005","11","85.77","3498.895"
"USEP","03 Jul 2005","12","85.80","3520.271"
"USEP","03 Jul 2005","13","86.80","3548.978"
"USEP","03 Jul 2005","14","85.77","3511.380"
"USEP","03 Jul 2005","15","85.47","3486.162"
"USEP","03 Jul 2005","16","84.54","3521.215"
"USEP","03 Jul 2005","17","84.51","3605.278"
"USEP","03 Jul 2005","18","84.46","3684.738"
"USEP","03 Jul 2005","19","84.49","3761.276"
"USEP","03 Jul 2005","20","85.44","3838.167"
"USEP","03 Jul 2005","21","86.84","3891.321"
"USEP","03 Jul 2005","22","93.83","3930.162"
"USEP","03 Jul 2005","23","84.52","3927.547"
"USEP","03 Jul 2005","24","84.51","3922.324"
"USEP","03 Jul 2005","25","84.60","3917.906"
"USEP","03 Jul 2005","26","84.59","3915.903"
"USEP","03 Jul 2005","27","85.79","3934.600"
"USEP","03 Jul 2005","28","85.69","3930.167"
"USEP","03 Jul 2005","29","85.79","3934.073"
"USEP","03 Jul 2005","30","85.69","3928.412"
"USEP","03 Jul 2005","31","96.01","3921.082"
"USEP","03 Jul 2005","32","97.83","3919.476"
"USEP","03 Jul 2005","33","97.49","3910.282"
"USEP","03 Jul 2005","34","89.28","3900.938"
"USEP","03 Jul 2005","35","97.83","3870.089"
"USEP","03 Jul 2005","36","93.66","3849.220"
"USEP","03 Jul 2005","37","87.25","3880.516"
"USEP","03 Jul 2005","38","84.61","3977.899"
"USEP","03 Jul 2005","39","84.80","4069.660"
"USEP","03 Jul 2005","40","84.83","4097.770"
"USEP","03 Jul 2005","41","89.33","4132.784"
"USEP","03 Jul 2005","42","94.63","4153.767"
"USEP","03 Jul 2005","43","91.25","4167.628"
"USEP","03 Jul 2005","44","84.87","4155.074"
"USEP","03 Jul 2005","45","84.85","4114.191"
"USEP","03 Jul 2005","46","84.59","4064.565"
"USEP","03 Jul 2005","47","84.57","3991.894"
"USEP","03 Jul 2005","48","86.15","3907.936"
"USEP","04 Jul 2005","1","87.37","3841.283"
"USEP","04 Jul 2005","2","91.67","3776.281"
"USEP","04 Jul 2005","3","92.24","3711.303"
"USEP","04 Jul 2005","4","97.78","3663.104"
"USEP","04 Jul 2005","5","91.41","3612.723"
"USEP","04 Jul 2005","6","91.40","3576.129"
"USEP","04 Jul 2005","7","85.86","3537.472"
"USEP","04 Jul 2005","8","85.80","3513.870"
"USEP","04 Jul 2005","9","85.68","3494.606"
"USEP","04 Jul 2005","10","85.80","3510.241"
"USEP","04 Jul 2005","11","85.88","3559.211"
"USEP","04 Jul 2005","12","87.13","3643.691"
"USEP","04 Jul 2005","13","86.98","3753.344"
"USEP","04 Jul 2005","14","85.85","3842.635"
"USEP","04 Jul 2005","15","85.87","4010.860"
"USEP","04 Jul 2005","16","96.94","4286.531"
"USEP","04 Jul 2005","17","98.50","4561.044"
"USEP","04 Jul 2005","18","91.18","4693.444"
"USEP","04 Jul 2005","19","91.16","4795.205"
"USEP","04 Jul 2005","20","96.95","4846.625"
"USEP","04 Jul 2005","21","98.70","4905.698"
"USEP","04 Jul 2005","22","99.00","4947.486"
"USEP","04 Jul 2005","23","99.11","4981.351"
"USEP","04 Jul 2005","24","98.85","4988.772"
"USEP","04 Jul 2005","25","98.83","4953.271"
"USEP","04 Jul 2005","26","99.00","4953.728"
"USEP","04 Jul 2005","27","102.06","4992.107"
"USEP","04 Jul 2005","28","104.07","5020.331"
"USEP","04 Jul 2005","29","104.24","5022.135"
"USEP","04 Jul 2005","30","104.13","5001.162"
"USEP","04 Jul 2005","31","98.88","4980.984"
"USEP","04 Jul 2005","32","113.24","4982.137"
"USEP","04 Jul 2005","33","105.10","4978.116"
"USEP","04 Jul 2005","34","99.03","4953.152"
"USEP","04 Jul 2005","35","110.14","4859.298"
"USEP","04 Jul 2005","36","104.06","4721.222"
"USEP","04 Jul 2005","37","98.58","4608.174"
"USEP","04 Jul 2005","38","103.98","4603.144"
"USEP","04 Jul 2005","39","103.99","4612.016"
"USEP","04 Jul 2005","40","103.00","4585.431"
"USEP","04 Jul 2005","41","109.96","4550.119"
"USEP","04 Jul 2005","42","114.08","4510.866"
"USEP","04 Jul 2005","43","149.20","4457.016"
"USEP","04 Jul 2005","44","118.22","4382.377"
"USEP","04 Jul 2005","45","108.10","4291.456"
"USEP","04 Jul 2005","46","98.96","4216.801"
"USEP","04 Jul 2005","47","98.35","4146.635"
"USEP","04 Jul 2005","48","98.18","4042.166"
"USEP","05 Jul 2005","1","97.94","3922.359"
"USEP","05 Jul 2005","2","118.13","3831.010"
"USEP","05 Jul 2005","3","150.71","3762.037"
"USEP","05 Jul 2005","4","123.35","3711.139"
"USEP","05 Jul 2005","5","118.37","3668.586"
"USEP","05 Jul 2005","6","133.25","3639.829"
"USEP","05 Jul 2005","7","97.95","3599.985"
"USEP","05 Jul 2005","8","97.90","3573.584"
"USEP","05 Jul 2005","9","97.90","3573.271"
"USEP","05 Jul 2005","10","97.99","3599.930"
"USEP","05 Jul 2005","11","108.09","3640.609"
"USEP","05 Jul 2005","12","113.15","3700.175"
"USEP","05 Jul 2005","13","113.23","3792.672"
"USEP","05 Jul 2005","14","108.06","3886.987"
"USEP","05 Jul 2005","15","88.14","4047.971"
"USEP","05 Jul 2005","16","98.52","4290.526"
"USEP","05 Jul 2005","17","122.13","4538.838"
"USEP","05 Jul 2005","18","109.61","4717.504"
"USEP","05 Jul 2005","19","113.15","4845.357"
"USEP","05 Jul 2005","20","114.21","4933.654"
"USEP","05 Jul 2005","21","117.87","5010.903"
"USEP","05 Jul 2005","22","109.14","5044.212"
"USEP","05 Jul 2005","23","112.25","5066.711"
"USEP","05 Jul 2005","24","109.12","5041.672"
"USEP","05 Jul 2005","25","108.33","5009.179"
"USEP","05 Jul 2005","26","108.32","5016.137"
"USEP","05 Jul 2005","27","112.23","5066.040"
"USEP","05 Jul 2005","28","114.18","5113.196"
"USEP","05 Jul 2005","29","117.30","5111.943"
"USEP","05 Jul 2005","30","116.19","5105.790"
"USEP","05 Jul 2005","31","116.19","5098.817"
"USEP","05 Jul 2005","32","117.31","5107.013"
"USEP","05 Jul 2005","33","116.18","5096.720"
"USEP","05 Jul 2005","34","126.05","5068.103"
"USEP","05 Jul 2005","35","114.24","4988.011"
"USEP","05 Jul 2005","36","104.23","4842.733"
"USEP","05 Jul 2005","37","97.91","4723.965"
"USEP","05 Jul 2005","38","104.09","4717.882"
"USEP","05 Jul 2005","39","112.28","4762.821"
"USEP","05 Jul 2005","40","110.14","4720.600"
"USEP","05 Jul 2005","41","124.41","4680.314"
"USEP","05 Jul 2005","42","124.43","4619.004"
"USEP","05 Jul 2005","43","122.36","4550.328"
"USEP","05 Jul 2005","44","118.32","4491.508"
"USEP","05 Jul 2005","45","117.85","4429.085"
"USEP","05 Jul 2005","46","109.14","4335.649"
"USEP","05 Jul 2005","47","122.06","4247.581"
"USEP","05 Jul 2005","48","121.86","4155.104"
"USEP","06 Jul 2005","1","149.32","4061.350"
"USEP","06 Jul 2005","2","155.08","3951.279"
"USEP","06 Jul 2005","3","149.90","3851.899"
"USEP","06 Jul 2005","4","149.77","3801.866"
"USEP","06 Jul 2005","5","114.20","3743.235"
"USEP","06 Jul 2005","6","139.28","3699.454"
"USEP","06 Jul 2005","7","108.07","3654.272"
"USEP","06 Jul 2005","8","98.91","3633.940"
"USEP","06 Jul 2005","9","98.95","3620.993"
"USEP","06 Jul 2005","10","98.90","3621.276"
"USEP","06 Jul 2005","11","139.26","3668.019"
"USEP","06 Jul 2005","12","149.28","3752.191"
"USEP","06 Jul 2005","13","149.34","3865.020"
"USEP","06 Jul 2005","14","119.28","3960.702"
"USEP","06 Jul 2005","15","85.87","4102.909"
"USEP","06 Jul 2005","16","86.89","4282.038"
"USEP","06 Jul 2005","17","104.05","4531.994"
"USEP","06 Jul 2005","18","98.58","4731.211"
"USEP","06 Jul 2005","19","98.94","4820.274"
"USEP","06 Jul 2005","20","108.08","4913.168"
"USEP","06 Jul 2005","21","113.27","4992.499"
"USEP","06 Jul 2005","22","114.22","5051.319"
"USEP","06 Jul 2005","23","117.31","5060.141"
"USEP","06 Jul 2005","24","114.20","5030.112"
"USEP","06 Jul 2005","25","112.22","4990.973"
"USEP","06 Jul 2005","26","114.19","5010.237"
"USEP","06 Jul 2005","27","118.29","5057.417"
"USEP","06 Jul 2005","28","119.24","5091.462"
"USEP","06 Jul 2005","29","125.58","5097.212"
"USEP","06 Jul 2005","30","124.32","5088.331"
"USEP","06 Jul 2005","31","124.32","5085.100"
"USEP","06 Jul 2005","32","124.32","5082.451"
"USEP","06 Jul 2005","33","123.37","5063.451"
"USEP","06 Jul 2005","34","118.29","5018.363"
"USEP","06 Jul 2005","35","110.66","4926.617"
"USEP","06 Jul 2005","36","104.05","4802.357"
"USEP","06 Jul 2005","37","99.04","4696.908"
"USEP","06 Jul 2005","38","103.98","4680.463"
"USEP","06 Jul 2005","39","103.93","4683.852"
"USEP","06 Jul 2005","40","99.03","4665.508"
"USEP","06 Jul 2005","41","110.08","4664.121"
"USEP","06 Jul 2005","42","111.81","4607.076"
"USEP","06 Jul 2005","43","114.56","4537.078"
"USEP","06 Jul 2005","44","118.31","4440.919"
"USEP","06 Jul 2005","45","118.30","4371.115"
"USEP","06 Jul 2005","46","112.24","4288.379"
"USEP","06 Jul 2005","47","129.77","4202.051"
"USEP","06 Jul 2005","48","114.14","4089.470"
"USEP","07 Jul 2005","1","98.46","3964.718"
"USEP","07 Jul 2005","2","119.27","3871.675"
"USEP","07 Jul 2005","3","145.47","3824.465"
"USEP","07 Jul 2005","4","123.34","3767.086"
"USEP","07 Jul 2005","5","117.72","3713.490"
"USEP","07 Jul 2005","6","108.10","3666.503"
"USEP","07 Jul 2005","7","98.21","3635.361"
"USEP","07 Jul 2005","8","97.02","3617.221"
"USEP","07 Jul 2005","9","97.02","3603.817"
"USEP","07 Jul 2005","10","97.02","3616.565"
"USEP","07 Jul 2005","11","108.14","3658.298"
"USEP","07 Jul 2005","12","118.26","3740.521"
"USEP","07 Jul 2005","13","114.17","3820.991"
"USEP","07 Jul 2005","14","96.93","3889.969"
"USEP","07 Jul 2005","15","85.58","4038.349"
"USEP","07 Jul 2005","16","88.83","4296.307"
"USEP","07 Jul 2005","17","104.07","4559.339"
"USEP","07 Jul 2005","18","98.57","4754.734"
"USEP","07 Jul 2005","19","107.06","4874.303"
"USEP","07 Jul 2005","20","109.16","4948.390"
"USEP","07 Jul 2005","21","112.25","5029.491"
"USEP","07 Jul 2005","22","114.22","5073.152"
"USEP","07 Jul 2005","23","113.25","5075.046"
"USEP","07 Jul 2005","24","108.46","5026.514"
"USEP","07 Jul 2005","25","104.26","4974.985"
"USEP","07 Jul 2005","26","108.33","4995.089"
"USEP","07 Jul 2005","27","110.03","5063.247"
"USEP","07 Jul 2005","28","117.29","5102.267"
"USEP","07 Jul 2005","29","118.30","5111.064"
"USEP","07 Jul 2005","30","116.23","5079.529"
"USEP","07 Jul 2005","31","116.23","5080.056"
"USEP","07 Jul 2005","32","117.30","5090.150"
"USEP","07 Jul 2005","33","116.23","5062.010"
"USEP","07 Jul 2005","34","109.14","5015.287"
"USEP","07 Jul 2005","35","107.17","4933.754"
"USEP","07 Jul 2005","36","99.03","4809.812"
"USEP","07 Jul 2005","37","98.55","4711.635"
"USEP","07 Jul 2005","38","103.94","4701.883"
"USEP","07 Jul 2005","39","103.96","4699.279"
"USEP","07 Jul 2005","40","99.02","4681.129"
"USEP","07 Jul 2005","41","104.08","4649.639"
"USEP","07 Jul 2005","42","104.09","4614.446"
"USEP","07 Jul 2005","43","107.10","4556.759"
"USEP","07 Jul 2005","44","103.09","4463.641"
"USEP","07 Jul 2005","45","103.08","4383.515"
"USEP","07 Jul 2005","46","97.02","4303.404"
"USEP","07 Jul 2005","47","87.98","4188.224"
"USEP","07 Jul 2005","48","88.99","4102.924"
"USEP","08 Jul 2005","1","119.77","4015.616"
"USEP","08 Jul 2005","2","163.91","3927.130"
"USEP","08 Jul 2005","3","150.66","3832.079"
"USEP","08 Jul 2005","4","147.49","3765.153"
"USEP","08 Jul 2005","5","133.24","3701.507"
"USEP","08 Jul 2005","6","99.94","3659.973"
"USEP","08 Jul 2005","7","97.55","3641.151"
"USEP","08 Jul 2005","8","97.53","3621.813"
"USEP","08 Jul 2005","9","91.61","3614.616"
"USEP","08 Jul 2005","10","97.94","3624.944"
"USEP","08 Jul 2005","11","128.37","3662.676"
"USEP","08 Jul 2005","12","103.04","3751.053"
"USEP","08 Jul 2005","13","108.11","3831.954"
"USEP","08 Jul 2005","14","140.43","3902.722"
"USEP","08 Jul 2005","15","88.51","4056.817"
"USEP","08 Jul 2005","16","97.94","4325.640"
"USEP","08 Jul 2005","17","109.35","4581.152"
"USEP","08 Jul 2005","18","98.52","4687.530"
"USEP","08 Jul 2005","19","104.87","4849.095"
"USEP","08 Jul 2005","20","109.22","4931.035"
"USEP","08 Jul 2005","21","113.01","5023.770"
"USEP","08 Jul 2005","22","117.09","5082.148"
"USEP","08 Jul 2005","23","114.25","5073.028"
"USEP","08 Jul 2005","24","110.18","5016.912"
"USEP","08 Jul 2005","25","106.46","4969.563"
"USEP","08 Jul 2005","26","108.31","4972.654"
"USEP","08 Jul 2005","27","117.28","5028.472"
"USEP","08 Jul 2005","28","123.35","5069.763"
"USEP","08 Jul 2005","29","125.31","5096.983"
"USEP","08 Jul 2005","30","124.31","5094.538"
"USEP","08 Jul 2005","31","125.33","5097.123"
"USEP","08 Jul 2005","32","131.41","5109.901"
"USEP","08 Jul 2005","33","149.32","5138.483"
"USEP","08 Jul 2005","34","124.30","5049.788"
"USEP","08 Jul 2005","35","109.42","4941.209"
"USEP","08 Jul 2005","36","103.92","4795.742"
"USEP","08 Jul 2005","37","98.55","4667.441"
"USEP","08 Jul 2005","38","97.99","4595.784"
"USEP","08 Jul 2005","39","98.50","4621.359"
"USEP","08 Jul 2005","40","100.01","4619.267"
"USEP","08 Jul 2005","41","104.76","4569.493"
"USEP","08 Jul 2005","42","103.16","4501.071"
"USEP","08 Jul 2005","43","103.04","4429.821"
"USEP","08 Jul 2005","44","96.98","4344.322"
"USEP","08 Jul 2005","45","87.87","4213.829"
"USEP","08 Jul 2005","46","88.97","4134.871"
"USEP","08 Jul 2005","47","88.55","4090.340"
"USEP","08 Jul 2005","48","88.48","4022.221"
"USEP","09 Jul 2005","1","93.62","3925.371"
"USEP","09 Jul 2005","2","92.11","3847.953"
"USEP","09 Jul 2005","3","94.61","3774.660"
"USEP","09 Jul 2005","4","94.55","3706.288"
"USEP","09 Jul 2005","5","94.28","3663.824"
"USEP","09 Jul 2005","6","95.73","3620.232"
"USEP","09 Jul 2005","7","95.68","3599.021"
"USEP","09 Jul 2005","8","94.25","3581.750"
"USEP","09 Jul 2005","9","94.25","3578.012"
"USEP","09 Jul 2005","10","94.36","3589.980"
"USEP","09 Jul 2005","11","95.68","3608.797"
"USEP","09 Jul 2005","12","96.95","3632.324"
"USEP","09 Jul 2005","13","96.48","3650.654"
"USEP","09 Jul 2005","14","94.77","3645.376"
"USEP","09 Jul 2005","15","90.45","3687.621"
"USEP","09 Jul 2005","16","96.99","3847.242"
"USEP","09 Jul 2005","17","97.97","4067.652"
"USEP","09 Jul 2005","18","140.85","4267.640"
"USEP","09 Jul 2005","19","143.63","4389.598"
"USEP","09 Jul 2005","20","117.18","4443.766"
"USEP","09 Jul 2005","21","104.99","4525.274"
"USEP","09 Jul 2005","22","104.92","4578.985"
"USEP","09 Jul 2005","23","104.89","4578.404"
"USEP","09 Jul 2005","24","105.09","4594.536"
"USEP","09 Jul 2005","25","105.05","4551.337"
"USEP","09 Jul 2005","26","104.06","4475.724"
"USEP","09 Jul 2005","27","99.44","4423.777"
"USEP","09 Jul 2005","28","97.99","4409.295"
"USEP","09 Jul 2005","29","97.93","4370.673"
"USEP","09 Jul 2005","30","97.97","4330.987"
"USEP","09 Jul 2005","31","104.05","4296.262"
"USEP","09 Jul 2005","32","99.39","4247.193"
"USEP","09 Jul 2005","33","97.92","4171.694"
"USEP","09 Jul 2005","34","99.38","4145.000"
"USEP","09 Jul 2005","35","97.91","4122.058"
"USEP","09 Jul 2005","36","103.94","4076.141"
"USEP","09 Jul 2005","37","103.95","4070.380"
"USEP","09 Jul 2005","38","104.87","4143.226"
"USEP","09 Jul 2005","39","114.06","4214.396"
"USEP","09 Jul 2005","40","109.06","4207.304"
"USEP","09 Jul 2005","41","109.06","4190.550"
"USEP","09 Jul 2005","42","109.07","4193.855"
"USEP","09 Jul 2005","43","109.06","4194.864"
"USEP","09 Jul 2005","44","106.03","4151.188"
"USEP","09 Jul 2005","45","104.03","4084.987"
"USEP","09 Jul 2005","46","97.93","4036.843"
"USEP","09 Jul 2005","47","93.62","4000.751"
"USEP","09 Jul 2005","48","93.93","3958.615"
"USEP","10 Jul 2005","1","98.05","3883.802"
"USEP","10 Jul 2005","2","98.04","3800.395"
"USEP","10 Jul 2005","3","91.00","3707.332"
"USEP","10 Jul 2005","4","89.89","3692.109"
"USEP","10 Jul 2005","5","91.21","3639.352"
"USEP","10 Jul 2005","6","95.96","3585.865"
"USEP","10 Jul 2005","7","94.00","3551.179"
"USEP","10 Jul 2005","8","90.91","3518.795"
"USEP","10 Jul 2005","9","88.90","3499.611"
"USEP","10 Jul 2005","10","88.91","3499.556"
"USEP","10 Jul 2005","11","88.92","3511.797"
"USEP","10 Jul 2005","12","91.01","3537.318"
"USEP","10 Jul 2005","13","90.90","3532.999"
"USEP","10 Jul 2005","14","88.89","3478.493"
"USEP","10 Jul 2005","15","87.90","3431.745"
"USEP","10 Jul 2005","16","88.92","3503.537"
"USEP","10 Jul 2005","17","95.50","3605.730"
"USEP","10 Jul 2005","18","152.68","3750.362"
"USEP","10 Jul 2005","19","154.44","3827.034"
"USEP","10 Jul 2005","20","104.19","3872.922"
"USEP","10 Jul 2005","21","171.67","3925.311"
"USEP","10 Jul 2005","22","172.58","3977.908"
"USEP","10 Jul 2005","23","103.97","3980.970"
"USEP","10 Jul 2005","24","107.34","3966.656"
"USEP","10 Jul 2005","25","103.93","3951.095"
"USEP","10 Jul 2005","26","103.94","3951.120"
"USEP","10 Jul 2005","27","103.93","3958.739"
"USEP","10 Jul 2005","28","104.00","3983.152"
"USEP","10 Jul 2005","29","104.00","3978.445"
"USEP","10 Jul 2005","30","103.99","3968.749"
"USEP","10 Jul 2005","31","99.82","3913.443"
"USEP","10 Jul 2005","32","91.85","3843.917"
"USEP","10 Jul 2005","33","91.20","3807.597"
"USEP","10 Jul 2005","34","91.18","3808.844"
"USEP","10 Jul 2005","35","91.18","3810.907"
"USEP","10 Jul 2005","36","90.94","3806.260"
"USEP","10 Jul 2005","37","91.19","3827.481"
"USEP","10 Jul 2005","38","98.23","3924.367"
"USEP","10 Jul 2005","39","113.08","3999.896"
"USEP","10 Jul 2005","40","113.65","4016.625"
"USEP","10 Jul 2005","41","113.23","4012.485"
"USEP","10 Jul 2005","42","113.82","4030.804"
"USEP","10 Jul 2005","43","113.80","4018.280"
"USEP","10 Jul 2005","44","110.40","3998.420"
"USEP","10 Jul 2005","45","104.02","3956.557"
"USEP","10 Jul 2005","46","98.57","3910.977"
"USEP","10 Jul 2005","47","93.32","3846.174"
"USEP","10 Jul 2005","48","97.99","3780.316"
"USEP","11 Jul 2005","1","96.92","3699.817"
"USEP","11 Jul 2005","2","89.91","3593.290"
"USEP","11 Jul 2005","3","87.10","3496.027"
"USEP","11 Jul 2005","4","86.79","3439.280"
"USEP","11 Jul 2005","5","86.77","3395.703"
"USEP","11 Jul 2005","6","86.32","3357.270"
"USEP","11 Jul 2005","7","86.23","3317.917"
"USEP","11 Jul 2005","8","86.22","3312.545"
"USEP","11 Jul 2005","9","86.22","3314.036"
"USEP","11 Jul 2005","10","86.23","3353.468"
"USEP","11 Jul 2005","11","86.77","3388.780"
"USEP","11 Jul 2005","12","86.98","3495.620"
"USEP","11 Jul 2005","13","86.80","3596.242"
"USEP","11 Jul 2005","14","86.81","3700.115"
"USEP","11 Jul 2005","15","87.46","3861.168"
"USEP","11 Jul 2005","16","87.42","4111.293"
"USEP","11 Jul 2005","17","98.46","4394.335"
"USEP","11 Jul 2005","18","104.10","4621.359"
"USEP","11 Jul 2005","19","105.06","4833.037"
"USEP","11 Jul 2005","20","117.18","4979.354"
"USEP","11 Jul 2005","21","117.19","4997.027"
"USEP","11 Jul 2005","22","122.37","5087.471"
"USEP","11 Jul 2005","23","122.30","5080.195"
"USEP","11 Jul 2005","24","117.23","5007.290"
"USEP","11 Jul 2005","25","112.15","4942.600"
"USEP","11 Jul 2005","26","113.21","4963.067"
"USEP","11 Jul 2005","27","118.25","5034.088"
"USEP","11 Jul 2005","28","119.28","5078.475"
"USEP","11 Jul 2005","29","127.33","5081.760"
"USEP","11 Jul 2005","30","117.22","5014.198"
"USEP","11 Jul 2005","31","118.29","5024.784"
"USEP","11 Jul 2005","32","119.05","5045.032"
"USEP","11 Jul 2005","33","119.05","5037.140"
"USEP","11 Jul 2005","34","117.21","5001.724"
"USEP","11 Jul 2005","35","108.40","4895.495"
"USEP","11 Jul 2005","36","103.99","4731.539"
"USEP","11 Jul 2005","37","96.94","4608.358"
"USEP","11 Jul 2005","38","98.02","4604.621"
"USEP","11 Jul 2005","39","98.51","4631.473"
"USEP","11 Jul 2005","40","99.07","4613.353"
"USEP","11 Jul 2005","41","114.23","4588.046"
"USEP","11 Jul 2005","42","118.30","4550.323"
"USEP","11 Jul 2005","43","113.19","4489.893"
"USEP","11 Jul 2005","44","103.84","4420.154"
"USEP","11 Jul 2005","45","99.51","4328.527"
"USEP","11 Jul 2005","46","92.65","4228.799"
"USEP","11 Jul 2005","47","88.09","4119.588"
"USEP","11 Jul 2005","48","93.85","3995.428"
"USEP","12 Jul 2005","1","128.47","3870.248"
"USEP","12 Jul 2005","2","103.63","3775.550"
"USEP","12 Jul 2005","3","89.79","3688.321"
"USEP","12 Jul 2005","4","90.96","3646.365"
"USEP","12 Jul 2005","5","91.09","3624.715"
"USEP","12 Jul 2005","6","90.30","3572.719"
"USEP","12 Jul 2005","7","88.87","3559.524"
