"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","02 Feb 2005","36","81.25","4665.056"
"USEP","02 Feb 2005","37","80.76","4553.589"
"USEP","02 Feb 2005","38","80.79","4540.030"
"USEP","02 Feb 2005","39","80.45","4547.759"
"USEP","02 Feb 2005","40","80.83","4519.122"
"USEP","02 Feb 2005","41","81.84","4466.837"
"USEP","02 Feb 2005","42","85.10","4394.141"
"USEP","02 Feb 2005","43","81.87","4309.363"
"USEP","02 Feb 2005","44","77.82","4208.760"
"USEP","02 Feb 2005","45","77.64","4101.343"
"USEP","02 Feb 2005","46","77.60","3968.152"
"USEP","02 Feb 2005","47","77.00","3857.878"
"USEP","02 Feb 2005","48","75.67","3734.871"
"USEP","03 Feb 2005","1","76.74","3612.698"
"USEP","03 Feb 2005","2","76.76","3528.914"
"USEP","03 Feb 2005","3","76.70","3506.131"
"USEP","03 Feb 2005","4","75.67","3437.038"
"USEP","03 Feb 2005","5","75.06","3394.768"
"USEP","03 Feb 2005","6","74.62","3351.877"
"USEP","03 Feb 2005","7","74.30","3326.486"
"USEP","03 Feb 2005","8","73.90","3315.273"
"USEP","03 Feb 2005","9","73.89","3316.570"
"USEP","03 Feb 2005","10","73.89","3343.831"
"USEP","03 Feb 2005","11","74.66","3410.225"
"USEP","03 Feb 2005","12","75.69","3520.659"
"USEP","03 Feb 2005","13","83.75","3618.095"
"USEP","03 Feb 2005","14","81.74","3681.706"
"USEP","03 Feb 2005","15","77.34","3808.779"
"USEP","03 Feb 2005","16","78.40","4064.973"
"USEP","03 Feb 2005","17","79.13","4338.308"
"USEP","03 Feb 2005","18","80.80","4524.519"
"USEP","03 Feb 2005","19","82.34","4636.647"
"USEP","03 Feb 2005","20","83.85","4718.299"
"USEP","03 Feb 2005","21","85.91","4794.937"
"USEP","03 Feb 2005","22","85.96","4848.101"
"USEP","03 Feb 2005","23","83.86","4862.663"
"USEP","03 Feb 2005","24","83.30","4834.657"
"USEP","03 Feb 2005","25","90.98","4798.386"
"USEP","03 Feb 2005","26","90.97","4808.773"
"USEP","03 Feb 2005","27","90.93","4871.435"
"USEP","03 Feb 2005","28","84.86","4918.098"
"USEP","03 Feb 2005","29","83.92","4938.386"
"USEP","03 Feb 2005","30","98.06","4930.091"
"USEP","03 Feb 2005","31","98.85","4946.870"
"USEP","03 Feb 2005","32","99.42","4958.147"
"USEP","03 Feb 2005","33","104.68","4946.701"
"USEP","03 Feb 2005","34","104.77","4906.732"
"USEP","03 Feb 2005","35","220.16","4821.601"
"USEP","03 Feb 2005","36","100.36","4683.907"
"USEP","03 Feb 2005","37","93.42","4573.782"
"USEP","03 Feb 2005","38","101.27","4558.777"
"USEP","03 Feb 2005","39","216.85","4555.969"
"USEP","03 Feb 2005","40","220.53","4519.440"
"USEP","03 Feb 2005","41","240.81","4470.247"
"USEP","03 Feb 2005","42","110.93","4405.890"
"USEP","03 Feb 2005","43","90.67","4329.993"
"USEP","03 Feb 2005","44","87.91","4231.662"
"USEP","03 Feb 2005","45","81.82","4126.417"
"USEP","03 Feb 2005","46","79.31","4013.832"
"USEP","03 Feb 2005","47","76.79","3886.788"
"USEP","03 Feb 2005","48","76.02","3799.232"
"USEP","04 Feb 2005","1","76.71","3721.789"
"USEP","04 Feb 2005","2","73.72","3642.165"
"USEP","04 Feb 2005","3","73.74","3580.144"
"USEP","04 Feb 2005","4","73.72","3498.487"
"USEP","04 Feb 2005","5","74.13","3449.682"
"USEP","04 Feb 2005","6","76.43","3410.369"
"USEP","04 Feb 2005","7","74.93","3386.449"
"USEP","04 Feb 2005","8","74.42","3376.767"
"USEP","04 Feb 2005","9","74.41","3370.659"
"USEP","04 Feb 2005","10","75.82","3397.248"
"USEP","04 Feb 2005","11","76.68","3467.216"
"USEP","04 Feb 2005","12","81.77","3570.607"
"USEP","04 Feb 2005","13","83.29","3658.626"
"USEP","04 Feb 2005","14","81.24","3723.613"
"USEP","04 Feb 2005","15","72.69","3815.514"
"USEP","04 Feb 2005","16","73.70","4062.130"
"USEP","04 Feb 2005","17","83.24","4366.846"
"USEP","04 Feb 2005","18","82.10","4520.046"
"USEP","04 Feb 2005","19","84.27","4660.170"
"USEP","04 Feb 2005","20","85.27","4751.544"
"USEP","04 Feb 2005","21","86.87","4840.974"
"USEP","04 Feb 2005","22","87.38","4887.135"
"USEP","04 Feb 2005","23","87.93","4893.969"
"USEP","04 Feb 2005","24","87.37","4866.281"
"USEP","04 Feb 2005","25","86.89","4848.210"
"USEP","04 Feb 2005","26","86.95","4859.999"
"USEP","04 Feb 2005","27","87.95","4911.374"
"USEP","04 Feb 2005","28","88.93","4956.879"
"USEP","04 Feb 2005","29","88.99","4971.978"
"USEP","04 Feb 2005","30","88.94","4957.535"
"USEP","04 Feb 2005","31","88.93","4950.006"
"USEP","04 Feb 2005","32","88.97","4951.437"
"USEP","04 Feb 2005","33","88.97","4945.831"
"USEP","04 Feb 2005","34","86.81","4915.916"
"USEP","04 Feb 2005","35","85.89","4805.021"
"USEP","04 Feb 2005","36","83.84","4634.316"
"USEP","04 Feb 2005","37","81.20","4509.858"
"USEP","04 Feb 2005","38","81.72","4481.896"
"USEP","04 Feb 2005","39","84.25","4499.942"
"USEP","04 Feb 2005","40","83.76","4449.522"
"USEP","04 Feb 2005","41","84.79","4388.147"
"USEP","04 Feb 2005","42","86.69","4317.205"
"USEP","04 Feb 2005","43","85.64","4243.341"
"USEP","04 Feb 2005","44","85.14","4153.295"
"USEP","04 Feb 2005","45","85.75","4076.190"
"USEP","04 Feb 2005","46","83.71","3984.051"
"USEP","04 Feb 2005","47","80.72","3894.522"
"USEP","04 Feb 2005","48","79.52","3742.991"
"USEP","05 Feb 2005","1","80.71","3640.272"
"USEP","05 Feb 2005","2","80.71","3568.654"
"USEP","05 Feb 2005","3","80.76","3530.539"
"USEP","05 Feb 2005","4","80.63","3481.366"
"USEP","05 Feb 2005","5","83.69","3427.690"
"USEP","05 Feb 2005","6","81.13","3390.951"
"USEP","05 Feb 2005","7","79.05","3355.858"
"USEP","05 Feb 2005","8","76.04","3341.575"
"USEP","05 Feb 2005","9","75.22","3321.113"
"USEP","05 Feb 2005","10","75.63","3341.227"
"USEP","05 Feb 2005","11","75.66","3368.010"
"USEP","05 Feb 2005","12","76.25","3409.574"
"USEP","05 Feb 2005","13","76.08","3443.047"
"USEP","05 Feb 2005","14","75.64","3482.941"
"USEP","05 Feb 2005","15","76.08","3553.187"
"USEP","05 Feb 2005","16","80.67","3728.787"
"USEP","05 Feb 2005","17","80.67","3940.082"
"USEP","05 Feb 2005","18","84.57","4102.616"
"USEP","05 Feb 2005","19","85.75","4201.568"
"USEP","05 Feb 2005","20","85.82","4278.420"
"USEP","05 Feb 2005","21","84.83","4351.593"
"USEP","05 Feb 2005","22","81.56","4386.457"
"USEP","05 Feb 2005","23","80.91","4382.640"
"USEP","05 Feb 2005","24","80.70","4349.008"
"USEP","05 Feb 2005","25","84.12","4319.014"
"USEP","05 Feb 2005","26","83.74","4284.294"
"USEP","05 Feb 2005","27","83.70","4244.743"
"USEP","05 Feb 2005","28","83.06","4221.543"
"USEP","05 Feb 2005","29","82.75","4207.105"
"USEP","05 Feb 2005","30","82.67","4164.661"
"USEP","05 Feb 2005","31","82.78","4139.235"
"USEP","05 Feb 2005","32","82.60","4076.811"
"USEP","05 Feb 2005","33","81.76","4047.419"
"USEP","05 Feb 2005","34","80.64","3987.168"
"USEP","05 Feb 2005","35","80.35","3942.651"
"USEP","05 Feb 2005","36","80.49","3913.895"
"USEP","05 Feb 2005","37","80.64","3924.665"
"USEP","05 Feb 2005","38","83.12","3986.720"
"USEP","05 Feb 2005","39","84.57","4053.994"
"USEP","05 Feb 2005","40","84.57","4063.820"
"USEP","05 Feb 2005","41","84.19","4027.405"
"USEP","05 Feb 2005","42","82.73","3992.754"
"USEP","05 Feb 2005","43","81.62","3954.704"
"USEP","05 Feb 2005","44","81.67","3912.419"
"USEP","05 Feb 2005","45","82.31","3851.546"
"USEP","05 Feb 2005","46","82.60","3783.984"
"USEP","05 Feb 2005","47","81.59","3712.063"
"USEP","05 Feb 2005","48","81.63","3640.088"
"USEP","06 Feb 2005","1","98.15","3559.295"
"USEP","06 Feb 2005","2","97.37","3485.933"
"USEP","06 Feb 2005","3","90.83","3428.023"
"USEP","06 Feb 2005","4","90.32","3372.195"
"USEP","06 Feb 2005","5","87.84","3327.082"
"USEP","06 Feb 2005","6","86.17","3295.965"
"USEP","06 Feb 2005","7","85.73","3270.374"
"USEP","06 Feb 2005","8","83.75","3243.700"
"USEP","06 Feb 2005","9","83.69","3216.450"
"USEP","06 Feb 2005","10","82.43","3201.296"
"USEP","06 Feb 2005","11","82.43","3201.614"
"USEP","06 Feb 2005","12","83.70","3220.008"
"USEP","06 Feb 2005","13","84.69","3246.851"
"USEP","06 Feb 2005","14","83.75","3238.114"
"USEP","06 Feb 2005","15","81.66","3227.200"
"USEP","06 Feb 2005","16","78.34","3289.757"
"USEP","06 Feb 2005","17","80.67","3398.580"
"USEP","06 Feb 2005","18","81.74","3493.915"
"USEP","06 Feb 2005","19","90.28","3565.930"
"USEP","06 Feb 2005","20","86.85","3628.274"
"USEP","06 Feb 2005","21","84.89","3693.739"
"USEP","06 Feb 2005","22","85.86","3726.461"
"USEP","06 Feb 2005","23","80.66","3736.695"
"USEP","06 Feb 2005","24","85.72","3721.789"
"USEP","06 Feb 2005","25","83.70","3716.626"
"USEP","06 Feb 2005","26","80.65","3731.014"
"USEP","06 Feb 2005","27","80.65","3736.138"
"USEP","06 Feb 2005","28","80.68","3730.462"
"USEP","06 Feb 2005","29","81.00","3734.016"
"USEP","06 Feb 2005","30","81.66","3743.762"
"USEP","06 Feb 2005","31","85.78","3739.865"
"USEP","06 Feb 2005","32","85.30","3707.347"
"USEP","06 Feb 2005","33","85.30","3712.754"
"USEP","06 Feb 2005","34","85.30","3696.582"
"USEP","06 Feb 2005","35","85.22","3675.668"
"USEP","06 Feb 2005","36","84.86","3666.001"
"USEP","06 Feb 2005","37","85.26","3679.544"
"USEP","06 Feb 2005","38","81.69","3769.208"
"USEP","06 Feb 2005","39","83.71","3854.946"
"USEP","06 Feb 2005","40","83.78","3894.850"
"USEP","06 Feb 2005","41","84.65","3899.810"
"USEP","06 Feb 2005","42","83.78","3887.837"
"USEP","06 Feb 2005","43","83.74","3867.430"
"USEP","06 Feb 2005","44","82.64","3819.952"
"USEP","06 Feb 2005","45","82.77","3755.695"
"USEP","06 Feb 2005","46","84.80","3682.020"
"USEP","06 Feb 2005","47","83.74","3617.802"
"USEP","06 Feb 2005","48","83.75","3525.564"
"USEP","07 Feb 2005","1","82.71","3431.427"
"USEP","07 Feb 2005","2","82.75","3356.291"
"USEP","07 Feb 2005","3","78.69","3303.793"
"USEP","07 Feb 2005","4","76.52","3253.889"
"USEP","07 Feb 2005","5","74.61","3209.432"
"USEP","07 Feb 2005","6","74.58","3176.272"
"USEP","07 Feb 2005","7","74.01","3147.516"
"USEP","07 Feb 2005","8","70.96","3130.961"
"USEP","07 Feb 2005","9","70.95","3127.840"
"USEP","07 Feb 2005","10","74.00","3147.710"
"USEP","07 Feb 2005","11","74.60","3204.755"
"USEP","07 Feb 2005","12","81.21","3322.534"
"USEP","07 Feb 2005","13","83.72","3426.860"
"USEP","07 Feb 2005","14","85.76","3529.127"
"USEP","07 Feb 2005","15","79.40","3653.064"
"USEP","07 Feb 2005","16","80.61","3911.022"
"USEP","07 Feb 2005","17","83.64","4179.442"
"USEP","07 Feb 2005","18","83.49","4369.465"
"USEP","07 Feb 2005","19","82.75","4405.975"
"USEP","07 Feb 2005","20","83.41","4493.119"
"USEP","07 Feb 2005","21","83.41","4551.730"
"USEP","07 Feb 2005","22","83.63","4597.797"
"USEP","07 Feb 2005","23","83.65","4614.228"
"USEP","07 Feb 2005","24","83.55","4581.147"
"USEP","07 Feb 2005","25","82.71","4523.550"
"USEP","07 Feb 2005","26","82.86","4539.046"
"USEP","07 Feb 2005","27","83.52","4581.927"
"USEP","07 Feb 2005","28","83.62","4602.180"
"USEP","07 Feb 2005","29","83.52","4618.601"
"USEP","07 Feb 2005","30","83.62","4634.281"
"USEP","07 Feb 2005","31","83.66","4632.298"
"USEP","07 Feb 2005","32","83.67","4630.763"
"USEP","07 Feb 2005","33","83.62","4626.508"
"USEP","07 Feb 2005","34","81.70","4573.399"
"USEP","07 Feb 2005","35","79.72","4485.147"
"USEP","07 Feb 2005","36","78.63","4353.978"
"USEP","07 Feb 2005","37","77.60","4253.818"
"USEP","07 Feb 2005","38","77.62","4236.577"
"USEP","07 Feb 2005","39","78.94","4234.286"
"USEP","07 Feb 2005","40","78.61","4187.329"
"USEP","07 Feb 2005","41","78.59","4140.964"
"USEP","07 Feb 2005","42","78.62","4081.434"
"USEP","07 Feb 2005","43","79.42","4018.121"
"USEP","07 Feb 2005","44","79.34","3924.506"
"USEP","07 Feb 2005","45","78.68","3825.508"
"USEP","07 Feb 2005","46","78.68","3728.285"
"USEP","07 Feb 2005","47","78.15","3571.740"
"USEP","07 Feb 2005","48","77.58","3387.189"
"USEP","08 Feb 2005","1","81.72","3259.893"
"USEP","08 Feb 2005","2","81.69","3198.279"
"USEP","08 Feb 2005","3","82.29","3154.454"
"USEP","08 Feb 2005","4","82.29","3173.285"
"USEP","08 Feb 2005","5","82.19","3211.097"
"USEP","08 Feb 2005","6","82.01","3166.208"
"USEP","08 Feb 2005","7","80.61","3093.477"
"USEP","08 Feb 2005","8","80.12","3059.691"
"USEP","08 Feb 2005","9","80.12","3052.827"
"USEP","08 Feb 2005","10","80.20","3069.089"
"USEP","08 Feb 2005","11","81.52","3114.053"
"USEP","08 Feb 2005","12","82.80","3201.679"
"USEP","08 Feb 2005","13","82.88","3283.719"
"USEP","08 Feb 2005","14","81.73","3345.481"
"USEP","08 Feb 2005","15","74.27","3454.379"
"USEP","08 Feb 2005","16","77.23","3644.511"
"USEP","08 Feb 2005","17","79.63","3832.685"
"USEP","08 Feb 2005","18","80.93","3968.212"
"USEP","08 Feb 2005","19","77.99","4031.709"
"USEP","08 Feb 2005","20","80.96","4075.261"
"USEP","08 Feb 2005","21","81.10","4101.184"
"USEP","08 Feb 2005","22","82.15","4122.829"
"USEP","08 Feb 2005","23","81.61","4094.261"
"USEP","08 Feb 2005","24","77.64","4061.762"
"USEP","08 Feb 2005","25","79.72","4003.941"
"USEP","08 Feb 2005","26","79.63","3938.770"
"USEP","08 Feb 2005","27","77.52","3882.017"
"USEP","08 Feb 2005","28","77.56","3866.824"
"USEP","08 Feb 2005","29","77.52","3861.238"
"USEP","08 Feb 2005","30","77.52","3841.084"
"USEP","08 Feb 2005","31","77.58","3794.789"
"USEP","08 Feb 2005","32","78.42","3754.085"
"USEP","08 Feb 2005","33","77.67","3725.035"
"USEP","08 Feb 2005","34","77.60","3704.076"
"USEP","08 Feb 2005","35","77.54","3662.542"
"USEP","08 Feb 2005","36","77.34","3601.699"
"USEP","08 Feb 2005","37","76.58","3552.626"
"USEP","08 Feb 2005","38","76.90","3573.067"
"USEP","08 Feb 2005","39","77.12","3619.169"
"USEP","08 Feb 2005","40","77.12","3631.569"
"USEP","08 Feb 2005","41","77.75","3603.394"
"USEP","08 Feb 2005","42","78.85","3565.145"
"USEP","08 Feb 2005","43","78.48","3559.574"
"USEP","08 Feb 2005","44","77.60","3542.432"
"USEP","08 Feb 2005","45","73.57","3501.012"
"USEP","08 Feb 2005","46","79.91","3464.458"
"USEP","08 Feb 2005","47","82.88","3446.213"
"USEP","08 Feb 2005","48","97.32","3407.760"
"USEP","09 Feb 2005","1","243.16","3360.580"
"USEP","09 Feb 2005","2","99.52","3318.484"
"USEP","09 Feb 2005","3","94.84","3264.997"
"USEP","09 Feb 2005","4","81.66","3191.883"
"USEP","09 Feb 2005","5","77.64","3128.759"
"USEP","09 Feb 2005","6","76.57","3084.949"
"USEP","09 Feb 2005","7","75.76","3053.459"
"USEP","09 Feb 2005","8","75.08","3030.055"
"USEP","09 Feb 2005","9","74.88","3012.436"
"USEP","09 Feb 2005","10","74.88","3001.328"
"USEP","09 Feb 2005","11","77.58","2999.738"
"USEP","09 Feb 2005","12","77.55","2990.056"
"USEP","09 Feb 2005","13","76.58","2983.173"
"USEP","09 Feb 2005","14","76.58","2982.209"
"USEP","09 Feb 2005","15","77.58","2998.217"
"USEP","09 Feb 2005","16","80.61","3099.227"
"USEP","09 Feb 2005","17","80.63","3126.925"
"USEP","09 Feb 2005","18","81.44","3172.818"
"USEP","09 Feb 2005","19","80.93","3206.227"
"USEP","09 Feb 2005","20","81.16","3225.719"
"USEP","09 Feb 2005","21","81.16","3239.153"
"USEP","09 Feb 2005","22","80.62","3200.108"
"USEP","09 Feb 2005","23","77.59","3171.725"
"USEP","09 Feb 2005","24","77.63","3175.378"
"USEP","09 Feb 2005","25","78.81","3210.287"
"USEP","09 Feb 2005","26","77.95","3205.834"
"USEP","09 Feb 2005","27","76.58","3189.935"
"USEP","09 Feb 2005","28","76.58","3188.404"
"USEP","09 Feb 2005","29","75.80","3192.887"
"USEP","09 Feb 2005","30","74.98","3173.514"
"USEP","09 Feb 2005","31","75.78","3154.086"
"USEP","09 Feb 2005","32","74.98","3142.044"
"USEP","09 Feb 2005","33","74.98","3148.008"
"USEP","09 Feb 2005","34","81.11","3170.328"
"USEP","09 Feb 2005","35","81.38","3186.650"
"USEP","09 Feb 2005","36","81.38","3194.791"
"USEP","09 Feb 2005","37","81.09","3212.573"
"USEP","09 Feb 2005","38","81.56","3281.666"
"USEP","09 Feb 2005","39","86.44","3382.025"
"USEP","09 Feb 2005","40","92.47","3484.850"
"USEP","09 Feb 2005","41","85.41","3444.195"
"USEP","09 Feb 2005","42","84.56","3430.552"
"USEP","09 Feb 2005","43","85.39","3431.691"
"USEP","09 Feb 2005","44","85.43","3437.958"
"USEP","09 Feb 2005","45","93.18","3430.200"
"USEP","09 Feb 2005","46","91.89","3408.510"
"USEP","09 Feb 2005","47","85.60","3365.967"
"USEP","09 Feb 2005","48","100.47","3292.724"
"USEP","10 Feb 2005","1","92.26","3211.773"
"USEP","10 Feb 2005","2","90.14","3167.600"
"USEP","10 Feb 2005","3","88.85","3137.531"
"USEP","10 Feb 2005","4","87.66","3095.396"
"USEP","10 Feb 2005","5","86.08","3063.563"
"USEP","10 Feb 2005","6","82.75","3029.121"
"USEP","10 Feb 2005","7","80.96","2997.964"
"USEP","10 Feb 2005","8","79.87","2985.757"
"USEP","10 Feb 2005","9","79.87","2983.799"
"USEP","10 Feb 2005","10","80.95","2994.509"
"USEP","10 Feb 2005","11","79.87","2987.701"
"USEP","10 Feb 2005","12","79.87","2979.828"
"USEP","10 Feb 2005","13","79.87","2978.441"
"USEP","10 Feb 2005","14","79.87","2980.340"
"USEP","10 Feb 2005","15","78.40","2972.552"
"USEP","10 Feb 2005","16","76.61","3042.897"
"USEP","10 Feb 2005","17","77.83","3116.180"
"USEP","10 Feb 2005","18","80.04","3179.344"
"USEP","10 Feb 2005","19","79.80","3240.743"
"USEP","10 Feb 2005","20","80.25","3277.765"
"USEP","10 Feb 2005","21","81.67","3302.550"
"USEP","10 Feb 2005","22","81.67","3310.522"
"USEP","10 Feb 2005","23","77.64","3299.484"
"USEP","10 Feb 2005","24","77.60","3284.534"
"USEP","10 Feb 2005","25","77.43","3269.649"
"USEP","10 Feb 2005","26","77.43","3266.016"
"USEP","10 Feb 2005","27","76.63","3265.017"
"USEP","10 Feb 2005","28","76.63","3266.796"
"USEP","10 Feb 2005","29","75.74","3270.290"
"USEP","10 Feb 2005","30","75.69","3272.303"
"USEP","10 Feb 2005","31","79.81","3268.197"
"USEP","10 Feb 2005","32","79.81","3266.125"
"USEP","10 Feb 2005","33","79.81","3265.290"
"USEP","10 Feb 2005","34","79.81","3269.887"
"USEP","10 Feb 2005","35","79.81","3272.218"
"USEP","10 Feb 2005","36","79.81","3271.299"
"USEP","10 Feb 2005","37","81.86","3301.660"
"USEP","10 Feb 2005","38","78.68","3392.318"
"USEP","10 Feb 2005","39","80.19","3495.307"
"USEP","10 Feb 2005","40","81.70","3548.674"
"USEP","10 Feb 2005","41","81.38","3549.738"
"USEP","10 Feb 2005","42","79.00","3529.142"
"USEP","10 Feb 2005","43","78.67","3536.061"
"USEP","10 Feb 2005","44","77.70","3534.843"
"USEP","10 Feb 2005","45","77.39","3516.419"
"USEP","10 Feb 2005","46","76.70","3482.206"
"USEP","10 Feb 2005","47","77.18","3465.422"
"USEP","10 Feb 2005","48","78.03","3393.069"
"USEP","11 Feb 2005","1","73.64","3312.942"
"USEP","11 Feb 2005","2","73.59","3229.680"
"USEP","11 Feb 2005","3","73.81","3179.538"
"USEP","11 Feb 2005","4","73.76","3156.432"
"USEP","11 Feb 2005","5","75.60","3120.191"
"USEP","11 Feb 2005","6","74.66","3085.873"
"USEP","11 Feb 2005","7","74.67","3055.581"
"USEP","11 Feb 2005","8","73.59","3035.457"
"USEP","11 Feb 2005","9","75.83","3024.772"
"USEP","11 Feb 2005","10","76.04","3064.651"
"USEP","11 Feb 2005","11","76.04","3098.959"
"USEP","11 Feb 2005","12","76.67","3178.240"
"USEP","11 Feb 2005","13","77.09","3248.586"
"USEP","11 Feb 2005","14","77.45","3304.727"
"USEP","11 Feb 2005","15","76.60","3434.295"
"USEP","11 Feb 2005","16","78.68","3672.442"
"USEP","11 Feb 2005","17","79.57","3875.795"
"USEP","11 Feb 2005","18","77.68","3983.092"
"USEP","11 Feb 2005","19","77.64","4024.845"
"USEP","11 Feb 2005","20","77.69","4081.111"
"USEP","11 Feb 2005","21","78.04","4136.660"
"USEP","11 Feb 2005","22","79.54","4191.753"
"USEP","11 Feb 2005","23","79.55","4203.621"
"USEP","11 Feb 2005","24","78.71","4168.339"
"USEP","11 Feb 2005","25","77.68","4130.950"
"USEP","11 Feb 2005","26","78.05","4158.946"
"USEP","11 Feb 2005","27","78.67","4172.221"
"USEP","11 Feb 2005","28","78.05","4157.445"
"USEP","11 Feb 2005","29","77.66","4163.503"
"USEP","11 Feb 2005","30","76.65","4153.007"
"USEP","11 Feb 2005","31","76.65","4137.465"
"USEP","11 Feb 2005","32","77.65","4155.576"
"USEP","11 Feb 2005","33","76.04","4138.887"
"USEP","11 Feb 2005","34","75.62","4092.059"
"USEP","11 Feb 2005","35","75.54","4028.533"
"USEP","11 Feb 2005","36","74.14","3930.400"
"USEP","11 Feb 2005","37","73.39","3872.589"
"USEP","11 Feb 2005","38","73.57","3906.718"
"USEP","11 Feb 2005","39","74.04","3962.492"
"USEP","11 Feb 2005","40","73.61","3946.289"
"USEP","11 Feb 2005","41","73.61","3891.460"
"USEP","11 Feb 2005","42","73.59","3822.079"
"USEP","11 Feb 2005","43","73.20","3790.112"
"USEP","11 Feb 2005","44","73.03","3736.809"
"USEP","11 Feb 2005","45","73.57","3685.076"
"USEP","11 Feb 2005","46","74.65","3624.119"
"USEP","11 Feb 2005","47","80.55","3600.641"
"USEP","11 Feb 2005","48","76.96","3461.774"
"USEP","12 Feb 2005","1","75.89","3376.543"
"USEP","12 Feb 2005","2","76.49","3307.078"
"USEP","12 Feb 2005","3","76.35","3277.804"
"USEP","12 Feb 2005","4","75.79","3247.890"
"USEP","12 Feb 2005","5","75.64","3210.903"
"USEP","12 Feb 2005","6","73.59","3173.410"
"USEP","12 Feb 2005","7","71.54","3158.465"
