"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","02 Mar 2005","7","90.68","3667.721"
"USEP","02 Mar 2005","8","88.79","3640.947"
"USEP","02 Mar 2005","9","88.81","3639.695"
"USEP","02 Mar 2005","10","88.78","3643.229"
"USEP","02 Mar 2005","11","90.69","3684.415"
"USEP","02 Mar 2005","12","91.19","3755.899"
"USEP","02 Mar 2005","13","90.85","3835.503"
"USEP","02 Mar 2005","14","88.79","3891.525"
"USEP","02 Mar 2005","15","82.49","4025.919"
"USEP","02 Mar 2005","16","84.58","4294.060"
"USEP","02 Mar 2005","17","84.71","4557.306"
"USEP","02 Mar 2005","18","83.74","4752.334"
"USEP","02 Mar 2005","19","84.70","4871.112"
"USEP","02 Mar 2005","20","84.88","4947.799"
"USEP","02 Mar 2005","21","85.67","5014.715"
"USEP","02 Mar 2005","22","85.79","5061.537"
"USEP","02 Mar 2005","23","85.83","5071.900"
"USEP","02 Mar 2005","24","85.81","5038.795"
"USEP","02 Mar 2005","25","85.71","5011.286"
"USEP","02 Mar 2005","26","85.71","5020.858"
"USEP","02 Mar 2005","27","86.84","5073.545"
"USEP","02 Mar 2005","28","86.89","5097.476"
"USEP","02 Mar 2005","29","86.85","5078.878"
"USEP","02 Mar 2005","30","86.29","5078.987"
"USEP","02 Mar 2005","31","86.28","5075.379"
"USEP","02 Mar 2005","32","86.29","5077.879"
"USEP","02 Mar 2005","33","85.81","5058.928"
"USEP","02 Mar 2005","34","85.72","5014.417"
"USEP","02 Mar 2005","35","84.70","4923.859"
"USEP","02 Mar 2005","36","83.67","4792.780"
"USEP","02 Mar 2005","37","82.94","4716.013"
"USEP","02 Mar 2005","38","82.66","4712.440"
"USEP","02 Mar 2005","39","83.67","4733.378"
"USEP","02 Mar 2005","40","84.70","4710.407"
"USEP","02 Mar 2005","41","90.83","4685.468"
"USEP","02 Mar 2005","42","90.79","4650.235"
"USEP","02 Mar 2005","43","90.76","4585.899"
"USEP","02 Mar 2005","44","87.75","4487.602"
"USEP","02 Mar 2005","45","84.82","4380.334"
"USEP","02 Mar 2005","46","83.69","4287.813"
"USEP","02 Mar 2005","47","84.79","4214.063"
"USEP","02 Mar 2005","48","82.42","4060.763"
"USEP","03 Mar 2005","1","85.60","3909.506"
"USEP","03 Mar 2005","2","86.87","3822.874"
"USEP","03 Mar 2005","3","87.71","3775.883"
"USEP","03 Mar 2005","4","87.85","3721.447"
"USEP","03 Mar 2005","5","87.67","3685.190"
"USEP","03 Mar 2005","6","86.81","3659.689"
"USEP","03 Mar 2005","7","85.76","3630.312"
"USEP","03 Mar 2005","8","84.80","3616.356"
"USEP","03 Mar 2005","9","82.77","3586.446"
"USEP","03 Mar 2005","10","83.74","3594.254"
"USEP","03 Mar 2005","11","83.74","3593.986"
"USEP","03 Mar 2005","12","86.81","3669.112"
"USEP","03 Mar 2005","13","88.80","3774.089"
"USEP","03 Mar 2005","14","90.73","3862.103"
"USEP","03 Mar 2005","15","82.41","4016.550"
"USEP","03 Mar 2005","16","85.60","4295.238"
"USEP","03 Mar 2005","17","86.80","4571.610"
"USEP","03 Mar 2005","18","83.68","4754.302"
"USEP","03 Mar 2005","19","83.73","4864.000"
"USEP","03 Mar 2005","20","84.70","4940.304"
"USEP","03 Mar 2005","21","85.71","5001.848"
"USEP","03 Mar 2005","22","85.88","5056.080"
"USEP","03 Mar 2005","23","85.94","5071.979"
"USEP","03 Mar 2005","24","85.73","5036.444"
"USEP","03 Mar 2005","25","84.72","5008.826"
"USEP","03 Mar 2005","26","85.73","5030.217"
"USEP","03 Mar 2005","27","85.85","5072.760"
"USEP","03 Mar 2005","28","85.87","5101.551"
"USEP","03 Mar 2005","29","84.78","5086.800"
"USEP","03 Mar 2005","30","85.78","5034.799"
"USEP","03 Mar 2005","31","85.77","4984.184"
"USEP","03 Mar 2005","32","85.77","4979.433"
"USEP","03 Mar 2005","33","84.76","4956.715"
"USEP","03 Mar 2005","34","83.65","4911.647"
"USEP","03 Mar 2005","35","81.72","4816.800"
"USEP","03 Mar 2005","36","80.40","4681.954"
"USEP","03 Mar 2005","37","77.60","4529.081"
"USEP","03 Mar 2005","38","77.54","4549.498"
"USEP","03 Mar 2005","39","77.60","4599.889"
"USEP","03 Mar 2005","40","77.61","4603.607"
"USEP","03 Mar 2005","41","82.54","4586.902"
"USEP","03 Mar 2005","42","85.80","4574.070"
"USEP","03 Mar 2005","43","85.25","4499.271"
"USEP","03 Mar 2005","44","83.67","4392.382"
"USEP","03 Mar 2005","45","82.42","4279.916"
"USEP","03 Mar 2005","46","81.16","4177.961"
"USEP","03 Mar 2005","47","81.17","4078.496"
"USEP","03 Mar 2005","48","80.38","4003.181"
"USEP","04 Mar 2005","1","85.57","3944.505"
"USEP","04 Mar 2005","2","85.84","3848.614"
"USEP","04 Mar 2005","3","80.71","3715.224"
"USEP","04 Mar 2005","4","75.45","3669.992"
"USEP","04 Mar 2005","5","83.74","3639.968"
"USEP","04 Mar 2005","6","80.68","3594.970"
"USEP","04 Mar 2005","7","75.36","3563.510"
"USEP","04 Mar 2005","8","74.37","3546.816"
"USEP","04 Mar 2005","9","74.28","3528.382"
"USEP","04 Mar 2005","10","70.91","3503.711"
"USEP","04 Mar 2005","11","74.29","3552.139"
"USEP","04 Mar 2005","12","81.70","3643.447"
"USEP","04 Mar 2005","13","85.76","3725.934"
"USEP","04 Mar 2005","14","83.76","3805.663"
"USEP","04 Mar 2005","15","74.34","3959.669"
"USEP","04 Mar 2005","16","82.39","4223.198"
"USEP","04 Mar 2005","17","83.58","4496.006"
"USEP","04 Mar 2005","18","81.69","4708.518"
"USEP","04 Mar 2005","19","82.76","4800.051"
"USEP","04 Mar 2005","20","82.97","4886.584"
"USEP","04 Mar 2005","21","85.76","4958.316"
"USEP","04 Mar 2005","22","85.77","5008.925"
"USEP","04 Mar 2005","23","85.77","5011.877"
"USEP","04 Mar 2005","24","84.92","5000.322"
"USEP","04 Mar 2005","25","84.88","4982.773"
"USEP","04 Mar 2005","26","84.92","4993.091"
"USEP","04 Mar 2005","27","85.89","5022.995"
"USEP","04 Mar 2005","28","86.90","5073.460"
"USEP","04 Mar 2005","29","86.95","5099.508"
"USEP","04 Mar 2005","30","85.93","5080.846"
"USEP","04 Mar 2005","31","86.95","5082.730"
"USEP","04 Mar 2005","32","86.89","5076.820"
"USEP","04 Mar 2005","33","85.90","5035.872"
"USEP","04 Mar 2005","34","84.80","5003.150"
"USEP","04 Mar 2005","35","83.66","4916.438"
"USEP","04 Mar 2005","36","83.85","4753.755"
"USEP","04 Mar 2005","37","82.75","4648.535"
"USEP","04 Mar 2005","38","82.74","4662.138"
"USEP","04 Mar 2005","39","82.81","4696.054"
"USEP","04 Mar 2005","40","83.69","4662.382"
"USEP","04 Mar 2005","41","82.91","4594.805"
"USEP","04 Mar 2005","42","83.85","4541.104"
"USEP","04 Mar 2005","43","85.88","4467.384"
"USEP","04 Mar 2005","44","83.81","4378.853"
"USEP","04 Mar 2005","45","82.80","4294.110"
"USEP","04 Mar 2005","46","81.79","4179.258"
"USEP","04 Mar 2005","47","84.68","4094.286"
"USEP","04 Mar 2005","48","83.77","4002.783"
"USEP","05 Mar 2005","1","91.35","3907.588"
"USEP","05 Mar 2005","2","90.90","3838.311"
"USEP","05 Mar 2005","3","87.87","3751.595"
"USEP","05 Mar 2005","4","85.82","3698.744"
"USEP","05 Mar 2005","5","81.72","3658.521"
"USEP","05 Mar 2005","6","80.71","3610.178"
"USEP","05 Mar 2005","7","79.11","3572.913"
"USEP","05 Mar 2005","8","76.31","3538.953"
"USEP","05 Mar 2005","9","76.31","3542.770"
"USEP","05 Mar 2005","10","76.29","3564.549"
"USEP","05 Mar 2005","11","75.41","3593.484"
"USEP","05 Mar 2005","12","75.41","3597.554"
"USEP","05 Mar 2005","13","80.68","3629.586"
"USEP","05 Mar 2005","14","90.23","3668.904"
"USEP","05 Mar 2005","15","90.31","3754.328"
"USEP","05 Mar 2005","16","90.34","3938.496"
"USEP","05 Mar 2005","17","80.69","4084.301"
"USEP","05 Mar 2005","18","80.72","4132.262"
"USEP","05 Mar 2005","19","82.67","4285.159"
"USEP","05 Mar 2005","20","82.26","4387.342"
"USEP","05 Mar 2005","21","82.83","4484.421"
"USEP","05 Mar 2005","22","84.20","4536.035"
"USEP","05 Mar 2005","23","84.62","4558.206"
"USEP","05 Mar 2005","24","84.57","4547.649"
"USEP","05 Mar 2005","25","84.76","4532.312"
"USEP","05 Mar 2005","26","85.58","4469.765"
"USEP","05 Mar 2005","27","80.69","4305.392"
"USEP","05 Mar 2005","28","80.67","4306.177"
"USEP","05 Mar 2005","29","80.66","4287.057"
"USEP","05 Mar 2005","30","80.38","4261.377"
"USEP","05 Mar 2005","31","78.98","4239.728"
"USEP","05 Mar 2005","32","84.60","4281.367"
"USEP","05 Mar 2005","33","80.39","4259.370"
"USEP","05 Mar 2005","34","76.60","4203.735"
"USEP","05 Mar 2005","35","80.65","4153.643"
"USEP","05 Mar 2005","36","76.66","4135.124"
"USEP","05 Mar 2005","37","79.70","4152.942"
"USEP","05 Mar 2005","38","84.81","4183.130"
"USEP","05 Mar 2005","39","79.73","4206.101"
"USEP","05 Mar 2005","40","79.69","4140.423"
"USEP","05 Mar 2005","41","82.76","4146.869"
"USEP","05 Mar 2005","42","86.10","4176.853"
"USEP","05 Mar 2005","43","86.20","4180.108"
"USEP","05 Mar 2005","44","85.79","4136.208"
"USEP","05 Mar 2005","45","84.67","4078.506"
"USEP","05 Mar 2005","46","80.78","4003.161"
"USEP","05 Mar 2005","47","80.74","3941.294"
"USEP","05 Mar 2005","48","80.74","3875.318"
"USEP","06 Mar 2005","1","91.04","3815.071"
"USEP","06 Mar 2005","2","90.22","3748.294"
"USEP","06 Mar 2005","3","85.83","3665.882"
"USEP","06 Mar 2005","4","83.80","3603.499"
"USEP","06 Mar 2005","5","81.78","3567.933"
"USEP","06 Mar 2005","6","83.80","3519.441"
"USEP","06 Mar 2005","7","87.78","3498.154"
"USEP","06 Mar 2005","8","85.80","3471.371"
"USEP","06 Mar 2005","9","85.20","3447.987"
"USEP","06 Mar 2005","10","83.77","3433.907"
"USEP","06 Mar 2005","11","83.77","3432.849"
"USEP","06 Mar 2005","12","85.77","3455.830"
"USEP","06 Mar 2005","13","85.81","3482.226"
"USEP","06 Mar 2005","14","85.24","3480.571"
"USEP","06 Mar 2005","15","81.74","3475.302"
"USEP","06 Mar 2005","16","81.86","3521.479"
"USEP","06 Mar 2005","17","85.83","3602.842"
"USEP","06 Mar 2005","18","85.25","3616.063"
"USEP","06 Mar 2005","19","89.40","3733.355"
"USEP","06 Mar 2005","20","90.37","3824.664"
"USEP","06 Mar 2005","21","87.79","3811.021"
"USEP","06 Mar 2005","22","89.92","3887.693"
"USEP","06 Mar 2005","23","83.38","3867.883"
"USEP","06 Mar 2005","24","82.70","3853.281"
"USEP","06 Mar 2005","25","82.36","3851.159"
"USEP","06 Mar 2005","26","83.37","3863.822"
"USEP","06 Mar 2005","27","83.38","3871.267"
"USEP","06 Mar 2005","28","83.60","3888.662"
"USEP","06 Mar 2005","29","82.37","3893.488"
"USEP","06 Mar 2005","30","82.38","3884.731"
"USEP","06 Mar 2005","31","88.29","3862.873"
"USEP","06 Mar 2005","32","86.79","3845.890"
"USEP","06 Mar 2005","33","84.73","3828.908"
"USEP","06 Mar 2005","34","81.04","3798.536"
"USEP","06 Mar 2005","35","80.70","3775.292"
"USEP","06 Mar 2005","36","80.70","3769.670"
"USEP","06 Mar 2005","37","81.04","3795.326"
"USEP","06 Mar 2005","38","80.60","3885.959"
"USEP","06 Mar 2005","39","82.40","3971.492"
"USEP","06 Mar 2005","40","83.43","4029.308"
"USEP","06 Mar 2005","41","87.66","4069.550"
"USEP","06 Mar 2005","42","87.77","4087.025"
"USEP","06 Mar 2005","43","88.32","4094.863"
"USEP","06 Mar 2005","44","90.18","4060.445"
"USEP","06 Mar 2005","45","90.71","3997.610"
"USEP","06 Mar 2005","46","88.34","3933.581"
"USEP","06 Mar 2005","47","85.80","3856.124"
"USEP","06 Mar 2005","48","82.40","3749.741"
"USEP","07 Mar 2005","1","81.72","3668.571"
"USEP","07 Mar 2005","2","81.71","3600.149"
"USEP","07 Mar 2005","3","80.70","3515.092"
"USEP","07 Mar 2005","4","78.44","3464.617"
"USEP","07 Mar 2005","5","75.21","3407.183"
"USEP","07 Mar 2005","6","74.97","3380.852"
"USEP","07 Mar 2005","7","71.29","3347.012"
"USEP","07 Mar 2005","8","71.23","3337.196"
"USEP","07 Mar 2005","9","70.91","3319.677"
"USEP","07 Mar 2005","10","71.23","3352.434"
"USEP","07 Mar 2005","11","74.97","3411.855"
"USEP","07 Mar 2005","12","75.22","3521.111"
"USEP","07 Mar 2005","13","75.29","3620.794"
"USEP","07 Mar 2005","14","75.39","3762.568"
"USEP","07 Mar 2005","15","78.21","3958.118"
"USEP","07 Mar 2005","16","81.43","4245.742"
"USEP","07 Mar 2005","17","82.73","4507.049"
"USEP","07 Mar 2005","18","82.81","4689.448"
"USEP","07 Mar 2005","19","82.87","4758.497"
"USEP","07 Mar 2005","20","83.70","4850.193"
"USEP","07 Mar 2005","21","84.25","4922.253"
"USEP","07 Mar 2005","22","84.80","4967.098"
"USEP","07 Mar 2005","23","84.79","4978.683"
"USEP","07 Mar 2005","24","84.80","4967.947"
"USEP","07 Mar 2005","25","84.72","4948.594"
"USEP","07 Mar 2005","26","84.71","4955.602"
"USEP","07 Mar 2005","27","84.72","4971.953"
"USEP","07 Mar 2005","28","84.80","5000.784"
"USEP","07 Mar 2005","29","84.80","5017.071"
"USEP","07 Mar 2005","30","84.85","5027.458"
"USEP","07 Mar 2005","31","85.74","5027.647"
"USEP","07 Mar 2005","32","85.74","5030.077"
"USEP","07 Mar 2005","33","84.84","4995.203"
"USEP","07 Mar 2005","34","83.83","4939.295"
"USEP","07 Mar 2005","35","83.70","4861.470"
"USEP","07 Mar 2005","36","82.86","4733.657"
"USEP","07 Mar 2005","37","81.69","4656.612"
"USEP","07 Mar 2005","38","81.68","4647.238"
"USEP","07 Mar 2005","39","81.68","4646.552"
"USEP","07 Mar 2005","40","81.71","4603.676"
"USEP","07 Mar 2005","41","85.82","4562.803"
"USEP","07 Mar 2005","42","86.16","4532.879"
"USEP","07 Mar 2005","43","87.87","4483.656"
"USEP","07 Mar 2005","44","85.80","4398.515"
"USEP","07 Mar 2005","45","87.71","4279.756"
"USEP","07 Mar 2005","46","90.94","4177.240"
"USEP","07 Mar 2005","47","87.86","4074.490"
"USEP","07 Mar 2005","48","90.76","4021.192"
"USEP","08 Mar 2005","1","100.39","3945.643"
"USEP","08 Mar 2005","2","97.39","3837.556"
"USEP","08 Mar 2005","3","93.47","3710.334"
"USEP","08 Mar 2005","4","88.92","3645.873"
"USEP","08 Mar 2005","5","87.86","3605.437"
"USEP","08 Mar 2005","6","83.79","3547.447"
"USEP","08 Mar 2005","7","81.74","3517.607"
"USEP","08 Mar 2005","8","75.23","3500.177"
"USEP","08 Mar 2005","9","75.23","3502.518"
"USEP","08 Mar 2005","10","75.23","3502.200"
"USEP","08 Mar 2005","11","75.31","3546.319"
"USEP","08 Mar 2005","12","80.72","3627.429"
"USEP","08 Mar 2005","13","75.34","3732.525"
"USEP","08 Mar 2005","14","80.70","3806.299"
"USEP","08 Mar 2005","15","75.47","3974.380"
"USEP","08 Mar 2005","16","82.38","4256.288"
"USEP","08 Mar 2005","17","83.83","4493.044"
"USEP","08 Mar 2005","18","82.74","4662.277"
"USEP","08 Mar 2005","19","83.81","4792.253"
"USEP","08 Mar 2005","20","85.70","4897.011"
"USEP","08 Mar 2005","21","86.77","4987.216"
"USEP","08 Mar 2005","22","86.92","4988.931"
"USEP","08 Mar 2005","23","85.81","4994.979"
"USEP","08 Mar 2005","24","85.59","4977.674"
"USEP","08 Mar 2005","25","85.67","4932.521"
"USEP","08 Mar 2005","26","84.68","4940.349"
"USEP","08 Mar 2005","27","84.74","4975.904"
"USEP","08 Mar 2005","28","84.74","5007.285"
"USEP","08 Mar 2005","29","84.73","5023.080"
"USEP","08 Mar 2005","30","84.82","5027.722"
"USEP","08 Mar 2005","31","85.75","5032.264"
"USEP","08 Mar 2005","32","85.84","5067.074"
"USEP","08 Mar 2005","33","87.72","5044.043"
"USEP","08 Mar 2005","34","85.85","5011.087"
"USEP","08 Mar 2005","35","85.69","4926.388"
"USEP","08 Mar 2005","36","83.06","4776.801"
"USEP","08 Mar 2005","37","82.85","4670.890"
"USEP","08 Mar 2005","38","82.83","4657.268"
"USEP","08 Mar 2005","39","82.93","4684.593"
"USEP","08 Mar 2005","40","83.00","4660.369"
"USEP","08 Mar 2005","41","85.97","4621.563"
"USEP","08 Mar 2005","42","85.86","4580.486"
"USEP","08 Mar 2005","43","85.73","4499.843"
"USEP","08 Mar 2005","44","84.83","4398.445"
"USEP","08 Mar 2005","45","85.71","4295.516"
"USEP","08 Mar 2005","46","82.78","4195.679"
"USEP","08 Mar 2005","47","82.46","4089.291"
"USEP","08 Mar 2005","48","81.14","3987.257"
"USEP","09 Mar 2005","1","83.83","3876.292"
"USEP","09 Mar 2005","2","82.50","3761.276"
"USEP","09 Mar 2005","3","82.78","3693.247"
"USEP","09 Mar 2005","4","83.77","3642.836"
"USEP","09 Mar 2005","5","86.15","3590.656"
"USEP","09 Mar 2005","6","83.75","3530.802"
"USEP","09 Mar 2005","7","81.73","3515.201"
"USEP","09 Mar 2005","8","80.73","3494.924"
"USEP","09 Mar 2005","9","75.53","3469.105"
"USEP","09 Mar 2005","10","80.70","3478.796"
"USEP","09 Mar 2005","11","81.73","3516.399"
"USEP","09 Mar 2005","12","85.83","3616.212"
"USEP","09 Mar 2005","13","87.86","3724.712"
"USEP","09 Mar 2005","14","86.15","3808.794"
"USEP","09 Mar 2005","15","75.39","3943.720"
"USEP","09 Mar 2005","16","81.76","4201.886"
"USEP","09 Mar 2005","17","82.41","4462.866"
"USEP","09 Mar 2005","18","80.69","4653.138"
"USEP","09 Mar 2005","19","82.16","4772.477"
"USEP","09 Mar 2005","20","83.77","4865.555"
"USEP","09 Mar 2005","21","85.90","4953.365"
"USEP","09 Mar 2005","22","85.88","5014.168"
"USEP","09 Mar 2005","23","85.88","5010.451"
"USEP","09 Mar 2005","24","84.86","4917.626"
"USEP","09 Mar 2005","25","83.83","4864.040"
"USEP","09 Mar 2005","26","83.88","4898.218"
"USEP","09 Mar 2005","27","85.35","4942.327"
"USEP","09 Mar 2005","28","85.35","4967.465"
"USEP","09 Mar 2005","29","84.92","4998.871"
"USEP","09 Mar 2005","30","84.85","4992.464"
"USEP","09 Mar 2005","31","84.70","4994.219"
"USEP","09 Mar 2005","32","84.89","5031.971"
"USEP","09 Mar 2005","33","86.77","5055.852"
"USEP","09 Mar 2005","34","86.35","5021.887"
"USEP","09 Mar 2005","35","83.82","4856.813"
"USEP","09 Mar 2005","36","81.75","4737.399"
"USEP","09 Mar 2005","37","80.72","4643.968"
"USEP","09 Mar 2005","38","80.71","4645.206"
"USEP","09 Mar 2005","39","80.74","4671.566"
"USEP","09 Mar 2005","40","80.70","4645.042"
"USEP","09 Mar 2005","41","83.82","4615.112"
"USEP","09 Mar 2005","42","83.87","4583.717"
"USEP","09 Mar 2005","43","85.74","4512.089"
"USEP","09 Mar 2005","44","86.22","4426.058"
"USEP","09 Mar 2005","45","84.81","4305.258"
"USEP","09 Mar 2005","46","85.72","4214.361"
"USEP","09 Mar 2005","47","86.74","4105.200"
"USEP","09 Mar 2005","48","85.72","3999.409"
"USEP","10 Mar 2005","1","90.79","3878.568"
"USEP","10 Mar 2005","2","88.91","3795.251"
"USEP","10 Mar 2005","3","86.23","3694.246"
"USEP","10 Mar 2005","4","85.91","3682.690"
"USEP","10 Mar 2005","5","87.71","3633.055"
"USEP","10 Mar 2005","6","88.88","3591.580"
"USEP","10 Mar 2005","7","87.90","3573.693"
"USEP","10 Mar 2005","8","87.87","3567.024"
"USEP","10 Mar 2005","9","87.87","3563.778"
"USEP","10 Mar 2005","10","87.85","3560.473"
"USEP","10 Mar 2005","11","88.88","3598.911"
"USEP","10 Mar 2005","12","91.70","3690.851"
"USEP","10 Mar 2005","13","94.32","3783.010"
"USEP","10 Mar 2005","14","91.74","3859.299"
"USEP","10 Mar 2005","15","80.62","4001.769"
"USEP","10 Mar 2005","16","82.51","4263.713"
"USEP","10 Mar 2005","17","82.42","4517.566"
"USEP","10 Mar 2005","18","80.73","4645.911"
"USEP","10 Mar 2005","19","83.21","4817.446"
"USEP","10 Mar 2005","20","85.76","4909.888"
"USEP","10 Mar 2005","21","86.90","4976.411"
"USEP","10 Mar 2005","22","88.37","5034.242"
"USEP","10 Mar 2005","23","88.48","5043.238"
"USEP","10 Mar 2005","24","86.88","4998.418"
"USEP","10 Mar 2005","25","85.92","4960.731"
"USEP","10 Mar 2005","26","85.92","4983.802"
"USEP","10 Mar 2005","27","87.96","5027.399"
"USEP","10 Mar 2005","28","88.32","5066.975"
"USEP","10 Mar 2005","29","88.27","5090.185"
"USEP","10 Mar 2005","30","88.00","5077.556"
"USEP","10 Mar 2005","31","88.37","5087.416"
"USEP","10 Mar 2005","32","88.37","5086.338"
"USEP","10 Mar 2005","33","88.11","5075.116"
"USEP","10 Mar 2005","34","88.01","5049.470"
"USEP","10 Mar 2005","35","85.88","4962.152"
"USEP","10 Mar 2005","36","82.88","4829.811"
"USEP","10 Mar 2005","37","81.71","4722.469"
"USEP","10 Mar 2005","38","80.72","4664.574"
"USEP","10 Mar 2005","39","82.77","4709.999"
"USEP","10 Mar 2005","40","85.77","4694.950"
"USEP","10 Mar 2005","41","90.94","4649.490"
"USEP","10 Mar 2005","42","90.94","4586.410"
"USEP","10 Mar 2005","43","88.94","4514.907"
"USEP","10 Mar 2005","44","87.82","4420.944"
"USEP","10 Mar 2005","45","85.82","4310.342"
"USEP","10 Mar 2005","46","85.73","4201.389"
"USEP","10 Mar 2005","47","85.72","4093.466"
"USEP","10 Mar 2005","48","83.80","4004.891"
"USEP","11 Mar 2005","1","91.01","3906.599"
"USEP","11 Mar 2005","2","90.78","3827.074"
"USEP","11 Mar 2005","3","87.70","3745.869"
"USEP","11 Mar 2005","4","88.87","3707.799"
"USEP","11 Mar 2005","5","90.74","3661.026"
"USEP","11 Mar 2005","6","88.91","3620.814"
"USEP","11 Mar 2005","7","86.29","3574.185"
"USEP","11 Mar 2005","8","85.87","3559.867"
"USEP","11 Mar 2005","9","85.67","3544.410"
"USEP","11 Mar 2005","10","85.88","3581.924"
"USEP","11 Mar 2005","11","87.71","3637.941"
"USEP","11 Mar 2005","12","90.75","3726.436"
"USEP","11 Mar 2005","13","91.97","3810.255"
"USEP","11 Mar 2005","14","91.38","3873.792"
"USEP","11 Mar 2005","15","83.76","4008.544"
"USEP","11 Mar 2005","16","84.69","4256.497"
"USEP","11 Mar 2005","17","84.88","4548.643"
"USEP","11 Mar 2005","18","82.79","4754.362"
"USEP","11 Mar 2005","19","83.78","4873.532"
"USEP","11 Mar 2005","20","84.78","4902.279"
"USEP","11 Mar 2005","21","87.95","4980.203"
"USEP","11 Mar 2005","22","88.42","5023.810"
"USEP","11 Mar 2005","23","88.66","5029.938"
"USEP","11 Mar 2005","24","88.06","5001.609"
"USEP","11 Mar 2005","25","86.95","4971.407"
"USEP","11 Mar 2005","26","88.05","4994.214"
"USEP","11 Mar 2005","27","88.80","5053.267"
"USEP","11 Mar 2005","28","90.01","5102.381"
"USEP","11 Mar 2005","29","89.99","5118.181"
"USEP","11 Mar 2005","30","90.25","5117.982"
"USEP","11 Mar 2005","31","90.25","5115.010"
"USEP","11 Mar 2005","32","90.66","5131.103"
"USEP","11 Mar 2005","33","89.97","5103.489"
"USEP","11 Mar 2005","34","88.51","5045.733"
"USEP","11 Mar 2005","35","85.91","4955.925"
"USEP","11 Mar 2005","36","83.75","4791.840"
"USEP","11 Mar 2005","37","81.66","4571.878"
"USEP","11 Mar 2005","38","82.83","4604.104"
"USEP","11 Mar 2005","39","82.70","4628.059"
"USEP","11 Mar 2005","40","80.68","4593.438"
"USEP","11 Mar 2005","41","85.73","4550.805"
"USEP","11 Mar 2005","42","87.82","4484.749"
"USEP","11 Mar 2005","43","87.77","4395.687"
"USEP","11 Mar 2005","44","85.71","4303.240"
"USEP","11 Mar 2005","45","85.11","4205.192"
"USEP","11 Mar 2005","46","83.65","4123.405"
"USEP","11 Mar 2005","47","83.63","4044.109"
"USEP","11 Mar 2005","48","83.63","3992.396"
"USEP","12 Mar 2005","1","85.36","3910.277"
"USEP","12 Mar 2005","2","84.37","3840.876"
"USEP","12 Mar 2005","3","87.79","3751.933"
"USEP","12 Mar 2005","4","88.80","3684.907"
"USEP","12 Mar 2005","5","87.69","3623.692"
"USEP","12 Mar 2005","6","87.69","3585.527"
"USEP","12 Mar 2005","7","86.74","3551.060"
